id,minutes attended
13895,1.6666666666666667
13896,1.6666666666666667
13897,1.6666666666666667
13899,519.5000000000000000
13900,519.5000000000000000
13901,519.5000000000000000
13903,318.6666666666666667
13904,318.6666666666666667
13905,318.6666666666666667
13906,318.6666666666666667
13911,50.8333333333333333
13912,50.8333333333333333
13913,50.8333333333333333
13914,50.8333333333333333
13935,52.0000000000000000
13936,52.0000000000000000
13937,52.0000000000000000
13938,52.0000000000000000
13955,30.1666666666666667
13956,30.1666666666666667
13957,30.1666666666666667
13958,30.1666666666666667
13971,81.5000000000000000
13972,81.5000000000000000
13973,81.5000000000000000
13974,81.5000000000000000
13987,319.3333333333333333
13988,319.3333333333333333
13989,319.3333333333333333
13995,58.8333333333333333
13996,58.8333333333333333
13997,58.8333333333333333
13999,6.1666666666666667
14000,6.1666666666666667
14001,6.1666666666666667
14011,282.0000000000000000
14012,282.0000000000000000
14013,282.0000000000000000
14015,456.0000000000000000
14016,456.0000000000000000
14017,456.0000000000000000
14019,2.0000000000000000
14020,2.0000000000000000
14021,2.0000000000000000
14023,197.1666666666666667
14024,197.1666666666666667
14025,197.1666666666666667
14026,197.1666666666666667
14031,0.50000000000000000000
14032,0.50000000000000000000
14033,0.50000000000000000000
14035,664.1666666666666667
14036,664.1666666666666667
14037,664.1666666666666667
14055,292.3333333333333333
14056,292.3333333333333333
14057,292.3333333333333333
14071,0.50000000000000000000
14072,0.50000000000000000000
14073,0.50000000000000000000
14074,0.50000000000000000000
14119,11.3333333333333333
14120,11.3333333333333333
14121,11.3333333333333333
14163,47.3333333333333333
14164,47.3333333333333333
14165,47.3333333333333333
14167,0.33333333333333333333
14168,0.33333333333333333333
14169,0.33333333333333333333
14171,306.6666666666666667
14172,306.6666666666666667
14173,306.6666666666666667
14175,1.1666666666666667
14176,1.1666666666666667
14177,1.1666666666666667
14179,120.8333333333333333
14180,120.8333333333333333
14181,120.8333333333333333
14195,42.0000000000000000
14196,42.0000000000000000
14197,42.0000000000000000
14211,0.33333333333333333333
14212,0.33333333333333333333
14213,0.33333333333333333333
14215,252.0000000000000000
14216,252.0000000000000000
14217,252.0000000000000000
14227,290.1666666666666667
14228,290.1666666666666667
14229,290.1666666666666667
14239,323.5000000000000000
14240,323.5000000000000000
14241,323.5000000000000000
14243,298.8333333333333333
14244,298.8333333333333333
14245,298.8333333333333333
14287,0.66666666666666666667
14288,0.66666666666666666667
14289,0.66666666666666666667
14291,15.0000000000000000
14292,15.0000000000000000
14293,15.0000000000000000
14303,270.6666666666666667
14304,270.6666666666666667
14305,270.6666666666666667
14311,30.5000000000000000
14312,30.5000000000000000
14313,30.5000000000000000
14315,245.1666666666666667
14316,245.1666666666666667
14317,245.1666666666666667
14319,95.0000000000000000
14320,95.0000000000000000
14321,95.0000000000000000
14323,36.8333333333333333
14324,36.8333333333333333
14325,36.8333333333333333
14331,26.3333333333333333
14332,26.3333333333333333
14333,26.3333333333333333
14335,51.0000000000000000
14336,51.0000000000000000
14337,51.0000000000000000
14339,0.16666666666666666667
14340,0.16666666666666666667
14341,0.16666666666666666667
14343,245.5000000000000000
14344,245.5000000000000000
14345,245.5000000000000000
14371,264.3333333333333333
14372,264.3333333333333333
14373,264.3333333333333333
14375,319.1666666666666667
14376,319.1666666666666667
14377,319.1666666666666667
14387,630.8333333333333333
14388,630.8333333333333333
14389,630.8333333333333333
14390,630.8333333333333333
14399,13.5000000000000000
14400,13.5000000000000000
14401,13.5000000000000000
14402,13.5000000000000000
14403,102.8333333333333333
14404,102.8333333333333333
14405,102.8333333333333333
14406,102.8333333333333333
14415,32.6666666666666667
14416,32.6666666666666667
14417,32.6666666666666667
14419,320.0000000000000000
14420,320.0000000000000000
14421,320.0000000000000000
14422,320.0000000000000000
14427,317.0000000000000000
14428,317.0000000000000000
14429,317.0000000000000000
14430,317.0000000000000000
14443,319.1666666666666667
14444,319.1666666666666667
14445,319.1666666666666667
14446,319.1666666666666667
14451,16.8333333333333333
14452,16.8333333333333333
14453,16.8333333333333333
14454,16.8333333333333333
14475,149.3333333333333333
14476,149.3333333333333333
14477,149.3333333333333333
14478,149.3333333333333333
14479,20.6666666666666667
14480,20.6666666666666667
14481,20.6666666666666667
14482,20.6666666666666667
14483,52.3333333333333333
14484,52.3333333333333333
14485,52.3333333333333333
14486,52.3333333333333333
14487,257.0000000000000000
14488,257.0000000000000000
14489,257.0000000000000000
14490,257.0000000000000000
14491,97.0000000000000000
14492,97.0000000000000000
14493,97.0000000000000000
14494,97.0000000000000000
14507,38.1666666666666667
14508,38.1666666666666667
14509,38.1666666666666667
14519,144.6666666666666667
14520,144.6666666666666667
14521,144.6666666666666667
14522,144.6666666666666667
14539,47.6666666666666667
14540,47.6666666666666667
14541,47.6666666666666667
14542,47.6666666666666667
14547,228.1666666666666667
14548,228.1666666666666667
14549,228.1666666666666667
14550,228.1666666666666667
14575,299.6666666666666667
14576,299.6666666666666667
14577,299.6666666666666667
14578,299.6666666666666667
14579,30.5000000000000000
14580,30.5000000000000000
14581,30.5000000000000000
14582,30.5000000000000000
14619,2.0000000000000000
14620,2.0000000000000000
14621,2.0000000000000000
14622,2.0000000000000000
14623,219.0000000000000000
14624,219.0000000000000000
14625,219.0000000000000000
14626,219.0000000000000000
14631,40.3333333333333333
14632,40.3333333333333333
14633,40.3333333333333333
14634,40.3333333333333333
14639,290.5000000000000000
14640,290.5000000000000000
14641,290.5000000000000000
14642,290.5000000000000000
14643,181.8333333333333333
14644,181.8333333333333333
14645,181.8333333333333333
14646,181.8333333333333333
14647,272.1666666666666667
14648,272.1666666666666667
14649,272.1666666666666667
14650,272.1666666666666667
14679,245.1666666666666667
14680,245.1666666666666667
14681,245.1666666666666667
14682,245.1666666666666667
14683,44.3333333333333333
14684,44.3333333333333333
14685,44.3333333333333333
14686,44.3333333333333333
14699,11.0000000000000000
14700,11.0000000000000000
14701,11.0000000000000000
14702,11.0000000000000000
14703,30.6666666666666667
14704,30.6666666666666667
14705,30.6666666666666667
14706,30.6666666666666667
14707,193.5000000000000000
14708,193.5000000000000000
14709,193.5000000000000000
14710,193.5000000000000000
14711,319.1666666666666667
14712,319.1666666666666667
14713,319.1666666666666667
14714,319.1666666666666667
14715,101.1666666666666667
14716,101.1666666666666667
14717,101.1666666666666667
14718,101.1666666666666667
14723,302.5000000000000000
14724,302.5000000000000000
14725,302.5000000000000000
14726,302.5000000000000000
14739,320.3333333333333333
14740,320.3333333333333333
14741,320.3333333333333333
14742,320.3333333333333333
14747,357.3333333333333333
14748,357.3333333333333333
14749,357.3333333333333333
14750,357.3333333333333333
14751,319.1666666666666667
14752,319.1666666666666667
14753,319.1666666666666667
14754,319.1666666666666667
14755,5.6666666666666667
14756,5.6666666666666667
14757,5.6666666666666667
14758,5.6666666666666667
14763,219.0000000000000000
14764,219.0000000000000000
14765,219.0000000000000000
14766,219.0000000000000000
14767,274.5000000000000000
14768,274.5000000000000000
14769,274.5000000000000000
14770,274.5000000000000000
14771,319.5000000000000000
14772,319.5000000000000000
14773,319.5000000000000000
14774,319.5000000000000000
14775,110.6666666666666667
14776,110.6666666666666667
14777,110.6666666666666667
14778,110.6666666666666667
14783,65.1666666666666667
14784,65.1666666666666667
14785,65.1666666666666667
14795,318.5000000000000000
14796,318.5000000000000000
14797,318.5000000000000000
14798,318.5000000000000000
14799,282.3333333333333333
14800,282.3333333333333333
14801,282.3333333333333333
14802,282.3333333333333333
14803,132.6666666666666667
14804,132.6666666666666667
14805,132.6666666666666667
14806,132.6666666666666667
14811,8.5000000000000000
14812,8.5000000000000000
14813,8.5000000000000000
14814,8.5000000000000000
14819,3.3333333333333333
14820,3.3333333333333333
14821,3.3333333333333333
14822,3.3333333333333333
14827,180.3333333333333333
14828,180.3333333333333333
14829,180.3333333333333333
14830,180.3333333333333333
14839,297.6666666666666667
14840,297.6666666666666667
14841,297.6666666666666667
14842,297.6666666666666667
14847,7.8333333333333333
14848,7.8333333333333333
14849,7.8333333333333333
14850,7.8333333333333333
14851,116.3333333333333333
14852,116.3333333333333333
14853,116.3333333333333333
14854,116.3333333333333333
14855,136.6666666666666667
14856,136.6666666666666667
14857,136.6666666666666667
14858,136.6666666666666667
14859,200.0000000000000000
14860,200.0000000000000000
14861,200.0000000000000000
14862,200.0000000000000000
14871,231.0000000000000000
14872,231.0000000000000000
14873,231.0000000000000000
14874,231.0000000000000000
14899,46.8333333333333333
14900,46.8333333333333333
14901,46.8333333333333333
14902,46.8333333333333333
14903,277.5000000000000000
14904,277.5000000000000000
14905,277.5000000000000000
14906,277.5000000000000000
14907,183.6666666666666667
14908,183.6666666666666667
14909,183.6666666666666667
14910,183.6666666666666667
14927,320.0000000000000000
14928,320.0000000000000000
14929,320.0000000000000000
14930,320.0000000000000000
14931,310.1666666666666667
14932,310.1666666666666667
14933,310.1666666666666667
14934,310.1666666666666667
14939,237.3333333333333333
14940,237.3333333333333333
14941,237.3333333333333333
14943,22.5000000000000000
14944,22.5000000000000000
14945,22.5000000000000000
14946,22.5000000000000000
14947,20.1666666666666667
14948,20.1666666666666667
14949,20.1666666666666667
14950,20.1666666666666667
14951,27.0000000000000000
14952,27.0000000000000000
14953,27.0000000000000000
14954,27.0000000000000000
14955,245.6666666666666667
14956,245.6666666666666667
14957,245.6666666666666667
14958,245.6666666666666667
14967,40.8333333333333333
14968,40.8333333333333333
14969,40.8333333333333333
14971,44.8333333333333333
14972,44.8333333333333333
14973,44.8333333333333333
14974,44.8333333333333333
14979,40.3333333333333333
14980,40.3333333333333333
14981,40.3333333333333333
14982,40.3333333333333333
14983,23.1666666666666667
14984,23.1666666666666667
14985,23.1666666666666667
14986,23.1666666666666667
14987,267.6666666666666667
14988,267.6666666666666667
14989,267.6666666666666667
14990,267.6666666666666667
14991,290.8333333333333333
14992,290.8333333333333333
14993,290.8333333333333333
14995,318.3333333333333333
14996,318.3333333333333333
14997,318.3333333333333333
14998,318.3333333333333333
14999,287.0000000000000000
15000,287.0000000000000000
15001,287.0000000000000000
15002,287.0000000000000000
15003,237.0000000000000000
15004,237.0000000000000000
15005,237.0000000000000000
15006,237.0000000000000000
15015,292.5000000000000000
15016,292.5000000000000000
15017,292.5000000000000000
15018,292.5000000000000000
15019,42.3333333333333333
15020,42.3333333333333333
15021,42.3333333333333333
15022,42.3333333333333333
15031,92.1666666666666667
15032,92.1666666666666667
15033,92.1666666666666667
15034,92.1666666666666667
15035,60.1666666666666667
15036,60.1666666666666667
15037,60.1666666666666667
15038,60.1666666666666667
15059,11.5000000000000000
15060,11.5000000000000000
15061,11.5000000000000000
15062,11.5000000000000000
15063,314.1666666666666667
15064,314.1666666666666667
15065,314.1666666666666667
15066,314.1666666666666667
15067,145.1666666666666667
15068,145.1666666666666667
15069,145.1666666666666667
15070,145.1666666666666667
15115,0.50000000000000000000
15116,0.50000000000000000000
15117,0.50000000000000000000
15118,0.50000000000000000000
15131,20.0000000000000000
15132,20.0000000000000000
15133,20.0000000000000000
15134,20.0000000000000000
15135,10.5000000000000000
15136,10.5000000000000000
15137,10.5000000000000000
15138,10.5000000000000000
15139,25.0000000000000000
15140,25.0000000000000000
15141,25.0000000000000000
15142,25.0000000000000000
15175,57.1666666666666667
15176,57.1666666666666667
15177,57.1666666666666667
15178,57.1666666666666667
15179,146.3333333333333333
15180,146.3333333333333333
15181,146.3333333333333333
15182,146.3333333333333333
15183,247.5000000000000000
15184,247.5000000000000000
15185,247.5000000000000000
15186,247.5000000000000000
15187,212.8333333333333333
15188,212.8333333333333333
15189,212.8333333333333333
15190,212.8333333333333333
15191,319.0000000000000000
15192,319.0000000000000000
15193,319.0000000000000000
15194,319.0000000000000000
15195,246.1666666666666667
15196,246.1666666666666667
15197,246.1666666666666667
15198,246.1666666666666667
15199,217.1666666666666667
15200,217.1666666666666667
15201,217.1666666666666667
15202,217.1666666666666667
15211,97.8333333333333333
15212,97.8333333333333333
15213,97.8333333333333333
15214,97.8333333333333333
15215,187.0000000000000000
15216,187.0000000000000000
15217,187.0000000000000000
15218,187.0000000000000000
15219,5.8333333333333333
15220,5.8333333333333333
15221,5.8333333333333333
15222,5.8333333333333333
15227,8.3333333333333333
15228,8.3333333333333333
15229,8.3333333333333333
15230,8.3333333333333333
15243,12.6666666666666667
15244,12.6666666666666667
15245,12.6666666666666667
15246,12.6666666666666667
15271,106.0000000000000000
15272,106.0000000000000000
15273,106.0000000000000000
15274,106.0000000000000000
15275,136.0000000000000000
15276,136.0000000000000000
15277,136.0000000000000000
15278,136.0000000000000000
15291,269.0000000000000000
15292,269.0000000000000000
15293,269.0000000000000000
15294,269.0000000000000000
15295,88.1666666666666667
15296,88.1666666666666667
15297,88.1666666666666667
15298,88.1666666666666667
15307,50.3333333333333333
15308,50.3333333333333333
15309,50.3333333333333333
15310,50.3333333333333333
15311,319.1666666666666667
15312,319.1666666666666667
15313,319.1666666666666667
15314,319.1666666666666667
15315,109.6666666666666667
15316,109.6666666666666667
15317,109.6666666666666667
15318,109.6666666666666667
15319,171.8333333333333333
15320,171.8333333333333333
15321,171.8333333333333333
15322,171.8333333333333333
15323,319.0000000000000000
15324,319.0000000000000000
15325,319.0000000000000000
15326,319.0000000000000000
15327,295.1666666666666667
15328,295.1666666666666667
15329,295.1666666666666667
15330,295.1666666666666667
15331,1.8333333333333333
15332,1.8333333333333333
15333,1.8333333333333333
15334,1.8333333333333333
15339,0.16666666666666666667
15340,0.16666666666666666667
15341,0.16666666666666666667
15342,0.16666666666666666667
15363,305.8333333333333333
15364,305.8333333333333333
15365,305.8333333333333333
15366,305.8333333333333333
15367,313.6666666666666667
15368,313.6666666666666667
15369,313.6666666666666667
15370,313.6666666666666667
15371,291.5000000000000000
15372,291.5000000000000000
15373,291.5000000000000000
15374,291.5000000000000000
15375,5.1666666666666667
15376,5.1666666666666667
15377,5.1666666666666667
15378,5.1666666666666667
15379,499.5000000000000000
15380,499.5000000000000000
15381,499.5000000000000000
15382,499.5000000000000000
15387,28.1666666666666667
15388,28.1666666666666667
15389,28.1666666666666667
15390,28.1666666666666667
15395,302.8333333333333333
15396,302.8333333333333333
15397,302.8333333333333333
15398,302.8333333333333333
15403,319.1666666666666667
15404,319.1666666666666667
15405,319.1666666666666667
15406,319.1666666666666667
15419,284.5000000000000000
15420,284.5000000000000000
15421,284.5000000000000000
15422,284.5000000000000000
15427,198.0000000000000000
15428,198.0000000000000000
15429,198.0000000000000000
15430,198.0000000000000000
15451,34.3333333333333333
15452,34.3333333333333333
15453,34.3333333333333333
15454,34.3333333333333333
15455,319.5000000000000000
15456,319.5000000000000000
15457,319.5000000000000000
15458,319.5000000000000000
15471,293.6666666666666667
15472,293.6666666666666667
15473,293.6666666666666667
15474,293.6666666666666667
15475,320.1666666666666667
15476,320.1666666666666667
15477,320.1666666666666667
15478,320.1666666666666667
15479,329.1666666666666667
15480,329.1666666666666667
15481,329.1666666666666667
15482,329.1666666666666667
15491,1.8333333333333333
15492,1.8333333333333333
15493,1.8333333333333333
15494,1.8333333333333333
15499,33.5000000000000000
15500,33.5000000000000000
15501,33.5000000000000000
15502,33.5000000000000000
15503,15.8333333333333333
15504,15.8333333333333333
15505,15.8333333333333333
15506,15.8333333333333333
15531,29.3333333333333333
15532,29.3333333333333333
15533,29.3333333333333333
15534,29.3333333333333333
15551,100.1666666666666667
15552,100.1666666666666667
15553,100.1666666666666667
15554,100.1666666666666667
15555,35.3333333333333333
15556,35.3333333333333333
15557,35.3333333333333333
15558,35.3333333333333333
15563,10.0000000000000000
15564,10.0000000000000000
15565,10.0000000000000000
15571,84.6666666666666667
15572,84.6666666666666667
15573,84.6666666666666667
15574,84.6666666666666667
15575,40.5000000000000000
15576,40.5000000000000000
15577,40.5000000000000000
15578,40.5000000000000000
15583,320.6666666666666667
15584,320.6666666666666667
15585,320.6666666666666667
15586,320.6666666666666667
15587,316.5000000000000000
15588,316.5000000000000000
15589,316.5000000000000000
15590,316.5000000000000000
15591,313.8333333333333333
15592,313.8333333333333333
15593,313.8333333333333333
15594,313.8333333333333333
15623,319.1666666666666667
15624,319.1666666666666667
15625,319.1666666666666667
15626,319.1666666666666667
15627,128.0000000000000000
15628,128.0000000000000000
15629,128.0000000000000000
15631,62.0000000000000000
15632,62.0000000000000000
15633,62.0000000000000000
15634,62.0000000000000000
15635,352.0000000000000000
15636,352.0000000000000000
15637,352.0000000000000000
15639,18.1666666666666667
15640,18.1666666666666667
15641,18.1666666666666667
15643,294.6666666666666667
15644,294.6666666666666667
15645,294.6666666666666667
15646,294.6666666666666667
15647,287.5000000000000000
15648,287.5000000000000000
15649,287.5000000000000000
15650,287.5000000000000000
15651,151.1666666666666667
15652,151.1666666666666667
15653,151.1666666666666667
15654,151.1666666666666667
15663,20.8333333333333333
15664,20.8333333333333333
15665,20.8333333333333333
15666,20.8333333333333333
15671,315.1666666666666667
15672,315.1666666666666667
15673,315.1666666666666667
15674,315.1666666666666667
15679,80.1666666666666667
15680,80.1666666666666667
15681,80.1666666666666667
15682,80.1666666666666667
15683,166.8333333333333333
15684,166.8333333333333333
15685,166.8333333333333333
15686,166.8333333333333333
15687,4.0000000000000000
15688,4.0000000000000000
15689,4.0000000000000000
15727,396.5000000000000000
15728,396.5000000000000000
15729,396.5000000000000000
15763,98.0000000000000000
15764,98.0000000000000000
15765,98.0000000000000000
